-2.936137616634368896e-01 -2.385840266942977905e-01 -1.218564510345458984e-01 -2.937846183776855469e-01 9.668167680501937866e-02 -1.219627857208251953e-01 -4.272424578666687012e-01 9.668392688035964966e-02 -3.903293609619140625e-02
-2.936137616634368896e-01 -2.385840266942977905e-01 -1.218564510345458984e-01 -4.272424578666687012e-01 9.668392688035964966e-02 -3.903293609619140625e-02 -4.271618723869323730e-01 -2.385888695716857910e-01 -3.887009620666503906e-02
-2.936137914657592773e-01 -2.385812997817993164e-01 -2.959806919097900391e-01 -4.271619319915771484e-01 -2.385861277580261230e-01 -3.789672851562500000e-01 -4.272425174713134766e-01 9.668674319982528687e-02 -3.788039684295654297e-01
-2.936137914657592773e-01 -2.385812997817993164e-01 -2.959806919097900391e-01 -4.272425174713134766e-01 9.668674319982528687e-02 -3.788039684295654297e-01 -2.937846481800079346e-01 9.668448567390441895e-02 -2.958741188049316406e-01
-2.937846481800079346e-01 9.668448567390441895e-02 -2.958741188049316406e-01 -2.937846183776855469e-01 9.668167680501937866e-02 -1.219627857208251953e-01 -2.936137616634368896e-01 -2.385840266942977905e-01 -1.218564510345458984e-01
-2.937846481800079346e-01 9.668448567390441895e-02 -2.958741188049316406e-01 -2.936137616634368896e-01 -2.385840266942977905e-01 -1.218564510345458984e-01 -2.936137914657592773e-01 -2.385812997817993164e-01 -2.959806919097900391e-01
-7.563960552215576172e-01 -2.381665110588073730e-01 -3.787395954132080078e-01 -7.562432289123535156e-01 9.653155505657196045e-02 -3.785874843597412109e-01 -4.272425174713134766e-01 9.668674319982528687e-02 -3.788039684295654297e-01
-7.563960552215576172e-01 -2.381665110588073730e-01 -3.787395954132080078e-01 -4.272425174713134766e-01 9.668674319982528687e-02 -3.788039684295654297e-01 -4.271619319915771484e-01 -2.385861277580261230e-01 -3.789672851562500000e-01
-4.272424578666687012e-01 9.668392688035964966e-02 -3.903293609619140625e-02 -7.562431097030639648e-01 9.652912616729736328e-02 -3.924942016601562500e-02 -7.563960552215576172e-01 -2.381683439016342163e-01 -3.909802436828613281e-02
-4.272424578666687012e-01 9.668392688035964966e-02 -3.903293609619140625e-02 -7.563960552215576172e-01 -2.381683439016342163e-01 -3.909802436828613281e-02 -4.271618723869323730e-01 -2.385888695716857910e-01 -3.887009620666503906e-02
-2.937846183776855469e-01 9.668167680501937866e-02 -1.219627857208251953e-01 -3.100613653659820557e-01 9.671613574028015137e-02 -1.283445358276367188e-01 -4.337041974067687988e-01 9.671201556921005249e-02 -5.149388313293457031e-02
-2.937846183776855469e-01 9.668167680501937866e-02 -1.219627857208251953e-01 -4.337041974067687988e-01 9.671201556921005249e-02 -5.149388313293457031e-02 -4.272424578666687012e-01 9.668392688035964966e-02 -3.903293609619140625e-02
-3.100613951683044434e-01 -2.390290051698684692e-01 -2.894923686981201172e-01 -4.337041974067687988e-01 -2.390248775482177734e-01 -3.663432598114013672e-01 -4.271619319915771484e-01 -2.385861277580261230e-01 -3.789672851562500000e-01
-3.100613951683044434e-01 -2.390290051698684692e-01 -2.894923686981201172e-01 -4.271619319915771484e-01 -2.385861277580261230e-01 -3.789672851562500000e-01 -2.936137914657592773e-01 -2.385812997817993164e-01 -2.959806919097900391e-01
-2.936137914657592773e-01 -2.385812997817993164e-01 -2.959806919097900391e-01 -2.936137616634368896e-01 -2.385840266942977905e-01 -1.218564510345458984e-01 -3.100648522377014160e-01 -2.390311211347579956e-01 -1.283469200134277344e-01
-2.936137914657592773e-01 -2.385812997817993164e-01 -2.959806919097900391e-01 -3.100648522377014160e-01 -2.390311211347579956e-01 -1.283469200134277344e-01 -3.100613951683044434e-01 -2.390290051698684692e-01 -2.894923686981201172e-01
-7.564522027969360352e-01 -2.368010580539703369e-01 -5.150055885314941406e-02 -7.562431097030639648e-01 9.652912616729736328e-02 -3.924942016601562500e-02 -7.562432289123535156e-01 9.653155505657196045e-02 -3.785874843597412109e-01
-7.564522027969360352e-01 -2.368010580539703369e-01 -5.150055885314941406e-02 -7.562432289123535156e-01 9.653155505657196045e-02 -3.785874843597412109e-01 -7.564525604248046875e-01 -2.367986440658569336e-01 -3.663372993469238281e-01
-3.100648522377014160e-01 -2.390311211347579956e-01 -1.283469200134277344e-01 -2.936137616634368896e-01 -2.385840266942977905e-01 -1.218564510345458984e-01 -4.271618723869323730e-01 -2.385888695716857910e-01 -3.887009620666503906e-02
-3.100648522377014160e-01 -2.390311211347579956e-01 -1.283469200134277344e-01 -4.271618723869323730e-01 -2.385888695716857910e-01 -3.887009620666503906e-02 -4.337041378021240234e-01 -2.390276491641998291e-01 -5.149388313293457031e-02
-2.937846481800079346e-01 9.668448567390441895e-02 -2.958741188049316406e-01 -4.272425174713134766e-01 9.668674319982528687e-02 -3.788039684295654297e-01 -4.337041676044464111e-01 9.671480953693389893e-02 -3.663432598114013672e-01
-2.937846481800079346e-01 9.668448567390441895e-02 -2.958741188049316406e-01 -4.337041676044464111e-01 9.671480953693389893e-02 -3.663432598114013672e-01 -3.100648522377014160e-01 9.671894460916519165e-02 -2.894902229309082031e-01
-3.100648522377014160e-01 9.671894460916519165e-02 -2.894902229309082031e-01 -3.100613653659820557e-01 9.671613574028015137e-02 -1.283445358276367188e-01 -2.937846183776855469e-01 9.668167680501937866e-02 -1.219627857208251953e-01
-3.100648522377014160e-01 9.671894460916519165e-02 -2.894902229309082031e-01 -2.937846183776855469e-01 9.668167680501937866e-02 -1.219627857208251953e-01 -2.937846481800079346e-01 9.668448567390441895e-02 -2.958741188049316406e-01
-4.337041974067687988e-01 -2.390248775482177734e-01 -3.663432598114013672e-01 -7.563960552215576172e-01 -2.381665110588073730e-01 -3.787395954132080078e-01 -4.271619319915771484e-01 -2.385861277580261230e-01 -3.789672851562500000e-01
-7.562432289123535156e-01 9.653155505657196045e-02 -3.785874843597412109e-01 -4.337041676044464111e-01 9.671480953693389893e-02 -3.663432598114013672e-01 -4.272425174713134766e-01 9.668674319982528687e-02 -3.788039684295654297e-01
-4.337041974067687988e-01 9.671201556921005249e-02 -5.149388313293457031e-02 -3.100613653659820557e-01 9.671613574028015137e-02 -1.283445358276367188e-01 -3.100648522377014160e-01 9.671894460916519165e-02 -2.894902229309082031e-01
-4.337041974067687988e-01 9.671201556921005249e-02 -5.149388313293457031e-02 -3.100648522377014160e-01 9.671894460916519165e-02 -2.894902229309082031e-01 -4.337041676044464111e-01 9.671480953693389893e-02 -3.663432598114013672e-01
-3.100648522377014160e-01 -2.390311211347579956e-01 -1.283469200134277344e-01 -4.337041378021240234e-01 -2.390276491641998291e-01 -5.149388313293457031e-02 -4.337041974067687988e-01 -2.390248775482177734e-01 -3.663432598114013672e-01
-3.100648522377014160e-01 -2.390311211347579956e-01 -1.283469200134277344e-01 -4.337041974067687988e-01 -2.390248775482177734e-01 -3.663432598114013672e-01 -3.100613951683044434e-01 -2.390290051698684692e-01 -2.894923686981201172e-01
-7.563960552215576172e-01 -2.381683439016342163e-01 -3.909802436828613281e-02 -7.564525604248046875e-01 -2.367986440658569336e-01 -3.663372993469238281e-01 -7.563960552215576172e-01 -2.381665110588073730e-01 -3.787395954132080078e-01
