-1.020487785339355469e+00 -1.007330298423767090e+00 -2.383924007415771484e+00 -1.098836541175842285e+00 -1.040192604064941406e+00 -2.381909847259521484e+00 -1.184783101081848145e+00 -1.051327228546142578e+00 -2.384027481079101562e+00
-1.184783101081848145e+00 -1.051327228546142578e+00 -2.384027481079101562e+00 -1.268880605697631836e+00 -1.040192604064941406e+00 -2.381909847259521484e+00 -1.348596572875976562e+00 -1.008518934249877930e+00 -2.384201526641845703e+00
-9.001116752624511719e-01 -8.875928521156311035e-01 -2.383941411972045898e+00 -9.515744447708129883e-01 -9.551707506179809570e-01 -2.381909847259521484e+00 -1.020487785339355469e+00 -1.007330298423767090e+00 -2.383924007415771484e+00
-1.015191555023193359e+00 -1.016487836837768555e+00 -2.318936824798583984e+00 -1.095831513404846191e+00 -1.051406979560852051e+00 -2.318936824798583984e+00 -1.098836541175842285e+00 -1.040192604064941406e+00 -2.381909847259521484e+00
-1.015191555023193359e+00 -1.016487836837768555e+00 -2.318936824798583984e+00 -1.098836541175842285e+00 -1.040192604064941406e+00 -2.381909847259521484e+00 -1.020487785339355469e+00 -1.007330298423767090e+00 -2.383924007415771484e+00
-8.557835817337036133e-01 -7.236480116844177246e-01 -2.383938789367675781e+00 -8.665530681610107422e-01 -8.079081177711486816e-01 -2.381909847259521484e+00 -9.001116752624511719e-01 -8.875928521156311035e-01 -2.383941411972045898e+00
-1.095831513404846191e+00 -3.943643867969512939e-01 -2.318937301635742188e+00 -1.013882994651794434e+00 -4.299829602241516113e-01 -2.318937301635742188e+00 -1.019159913063049316e+00 -4.391437768936157227e-01 -2.383939266204833984e+00
-1.095831513404846191e+00 -3.943643867969512939e-01 -2.318937301635742188e+00 -1.019159913063049316e+00 -4.391437768936157227e-01 -2.383939266204833984e+00 -1.098836898803710938e+00 -4.055792093276977539e-01 -2.381909847259521484e+00
-8.993543386459350586e-01 -5.595075488090515137e-01 -2.383939266204833984e+00 -8.665530681610107422e-01 -6.378636956214904785e-01 -2.381909847259521484e+00 -8.557835817337036133e-01 -7.236480116844177246e-01 -2.383938789367675781e+00
-1.019159913063049316e+00 -4.391437768936157227e-01 -2.383939266204833984e+00 -9.515746831893920898e-01 -4.906012117862701416e-01 -2.381909847259521484e+00 -8.993543386459350586e-01 -5.595075488090515137e-01 -2.383939266204833984e+00
